B1=0x08 B2=0xc8 B3=0x69 LB=0 MB=0 RB=0 XOV=0 X=200 YOV=0 Y=105
B1=0x18 B2=0xf4 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-12 YOV=0 Y=255
B1=0x18 B2=0x3f B3=0xaf LB=0 MB=0 RB=0 XOV=0 X=-193 YOV=0 Y=175
B1=0x18 B2=0x01 B3=0xbf LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=191
B1=0x18 B2=0x01 B3=0x3d LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=61
B1=0x18 B2=0x01 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=255
B1=0x18 B2=0x01 B3=0x76 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=118
B1=0x18 B2=0x22 B3=0x45 LB=0 MB=0 RB=0 XOV=0 X=-222 YOV=0 Y=69
B1=0x18 B2=0x01 B3=0x25 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=37
B1=0x38 B2=0x01 B3=0xe2 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=-30
B1=0x38 B2=0x01 B3=0xad LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=-83
B1=0x38 B2=0x01 B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=-255
B1=0x38 B2=0xdf B3=0x9b LB=0 MB=0 RB=0 XOV=0 X=-33 YOV=0 Y=-101
B1=0x28 B2=0x2d B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=45 YOV=0 Y=-255
B1=0x28 B2=0x9a B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=154 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0x0c B3=0x85 LB=0 MB=0 RB=0 XOV=0 X=12 YOV=0 Y=-123
B1=0x28 B2=0xff B3=0xb6 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-74
B1=0x08 B2=0xff B3=0x42 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=66
B1=0x08 B2=0xff B3=0x91 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=145
B1=0x08 B2=0xff B3=0xbd LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=189
B1=0x08 B2=0xff B3=0xff LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=255
B1=0x18 B2=0xfb B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-5 YOV=0 Y=255
B1=0x18 B2=0xa1 B3=0x82 LB=0 MB=0 RB=0 XOV=0 X=-95 YOV=0 Y=130
B1=0x18 B2=0x4d B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-179 YOV=0 Y=255
B1=0x18 B2=0x01 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=255
B1=0x18 B2=0xf1 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-15 YOV=0 Y=255
B1=0x18 B2=0x01 B3=0xe5 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=229
B1=0x18 B2=0x01 B3=0xa1 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=161
B1=0x18 B2=0x01 B3=0x50 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=80
B1=0x38 B2=0x01 B3=0xdd LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=-35
B1=0x38 B2=0x01 B3=0x12 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=-238
B1=0x38 B2=0x8c B3=0x44 LB=0 MB=0 RB=0 XOV=0 X=-116 YOV=0 Y=-188
B1=0x28 B2=0x00 B3=0x2e LB=0 MB=0 RB=0 XOV=0 X=0 YOV=0 Y=-210
B1=0x28 B2=0x75 B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=117 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0x2a LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-214
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0x96 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-106
B1=0x28 B2=0xff B3=0xda LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-38
B1=0x08 B2=0xff B3=0x55 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=85
B1=0x08 B2=0xff B3=0x94 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=148
